UniversalProductCode	AvgUnitsShipped	StdUnitsShipped	MinUnitsShipped	MaxUnitsShipped	AvgNetAmount	StdNetAmount	MinNetAmount	MaxNetAmount	NumberOfTransactions	NumberOfTransactionDays	GLCategory
085340400271	0.941278	0.390198809745811	0.000000	4.000000	22.480017	9.63913601311273	0.000000	100.120000	579	238	Inventory - Refrigerated Grocery
005844986003	1.633276	1.43616302859848	1.000000	8.000000	37.131120	22.160348861591	0.000000	191.460000	589	214	Inventory - Packaged Grocery
616973701709	1.117647	0.930527996860479	-1.000000	6.000000	87.541960	40.3753689776134	-95.840000	191.680000	51	47	Inventory - Meat
089044400058	1.280969	0.962484315906937	0.000000	10.000000	24.868007	18.0633016590198	0.000000	185.900000	1114	245	Inventory - Packaged Grocery
085461600701	0.847222	0.866589920762308	0.000000	6.000000	35.209583	35.973185844792	0.000000	248.940000	72	55	Inventory - Packaged Grocery
004256360221	1.078048	0.603193144285321	1.000000	15.000000	41.034512	23.1006722193309	0.000000	572.250000	2050	288	Inventory - Packaged Grocery
071627004002	1.544434	1.50219705300397	0.000000	30.000000	26.156639	24.6451431929062	0.000000	430.500000	3297	285	Inventory - Packaged Grocery
060265217007	0.937349	0.761975382743197	0.000000	6.000000	11.223710	8.6863261811241	0.000000	66.420000	415	177	Inventory - Packaged Grocery
003098500483	2.034482	1.14512125209182	0.000000	6.000000	12.837931	7.10237312614513	0.000000	39.720000	145	105	Inventory - Body Care
008131250000	1.015717	0.207508007915379	0.000000	3.000000	35.800432	9.35262522673274	0.000000	96.630000	509	221	Inventory - Refrigerated Grocery
002190881262	1.472840	1.28597250439981	0.000000	22.000000	34.130851	28.7592811945188	0.000000	367.180000	3866	291	Inventory - Packaged Grocery
063687409025	4.125000	4.6397209021935	1.000000	24.000000	17.847300	20.0118375448033	4.330000	103.920000	200	140	Inventory - Body Care
089469700230	0.526501	0.58513269619804	0.000000	3.000000	19.601201	25.1682891350229	0.000000	137.130000	283	137	Inventory - Packaged Grocery
089685900007	1.060000	0.373073281634303	0.000000	3.000000	14.029000	4.31441260456729	0.000000	35.340000	50	45	Inventory - Packaged Grocery
072990618001	0.855555	0.496244398861449	0.000000	4.000000	13.728018	8.03520745066153	0.000000	65.120000	540	231	Inventory - Packaged Grocery
073215302924	0.858606	0.981600600096018	0.000000	6.000000	15.554262	17.9718313205763	0.000000	96.240000	488	99	Inventory - Packaged Grocery
008819434008	0.981818	0.757691059716867	0.000000	6.000000	7.874433	5.95881458383595	0.000000	46.980000	3575	291	Inventory - Refrigerated Grocery
001356230069	1.307847	0.964526292821167	0.000000	15.000000	30.722837	23.2266145437024	0.000000	364.950000	994	234	Inventory - Packaged Grocery
875045187234	1.375000	0.5	1.000000	2.000000	107.803750	39.3535660180032	77.980000	157.200000	16	8	Inventory - Meat
089765800137	1.333333	0.76696498884737	1.000000	4.000000	26.558333	14.464313997275	17.080000	76.520000	18	16	Inventory - Packaged Grocery
001356230221	0.694386	0.854003859372188	0.000000	10.000000	20.936278	25.711280551162	0.000000	302.600000	481	182	Inventory - Packaged Grocery
035497331244	1.909909	1.11640290502822	0.000000	6.000000	8.744054	4.90366808501153	0.000000	28.620000	111	91	Inventory - Vitamins
081767001050	1.213701	0.612340176811182	0.000000	6.000000	29.643987	13.5695417801293	0.000000	125.760000	978	263	Inventory - Packaged Grocery
085633600108	1.000000	0	1.000000	1.000000	33.518000	1.39561854068769	30.870000	34.180000	10	10	Inventory - Packaged Grocery
081989801022	1.504120	1.2814225008902	0.000000	20.000000	19.932867	16.3513962171428	0.000000	278.600000	4126	289	Inventory - Packaged Grocery
008983619480	1.019607	0.314040804464275	0.000000	4.000000	19.149803	6.4164738443195	0.000000	76.440000	102	89	Inventory - Packaged Grocery
088428404010	1.000000	NULL	1.000000	1.000000	26.080000	NULL	26.080000	26.080000	1	1	Inventory - Packaged Grocery
074127320761	1.337349	0.800565477490525	0.000000	6.000000	12.057590	6.46118779957442	0.000000	46.740000	83	73	Inventory - Vitamins
074447391301	0.887096	1.83860994098025	0.000000	10.000000	19.829516	41.1088953888316	0.000000	221.900000	62	23	Inventory - Refrigerated Grocery
005215900201	1.044025	0.262432174287891	1.000000	4.000000	19.995062	5.13086116228982	16.560000	78.120000	1272	279	Inventory - Frozen
085210900430	0.329896	0.472617919248204	0.000000	1.000000	9.025360	12.9590837720959	0.000000	28.590000	97	81	Inventory - Packaged Grocery
081878001506	2.306451	7.36855262547453	0.000000	60.000000	57.518225	185.12626980202	0.000000	1510.800000	124	86	Inventory - Packaged Grocery
009232533333	0.331103	0.491879572172682	0.000000	2.000000	4.334481	6.42602273231876	0.000000	26.580000	598	191	Inventory - Packaged Grocery
035497375143	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	5	5	Inventory - Body Care
002529360025	0.878048	0.329243198883197	0.000000	1.000000	17.768048	6.78129570615979	0.000000	20.950000	82	76	Inventory - Refrigerated Grocery
005138191120	2.227657	1.79004015445828	0.000000	18.000000	17.159078	13.7895180686441	0.000000	130.350000	1063	259	Inventory - Body Care
009232533317	1.065811	0.365225452281767	0.000000	6.000000	17.060478	5.8740644911187	0.000000	97.200000	1170	260	Inventory - Packaged Grocery
008173831353	2.146137	1.50853246519531	0.000000	12.000000	9.833757	6.71095582675036	0.000000	57.840000	479	216	Inventory - Body Care
007468210404	3.976534	2.3387199733294	3.000000	24.000000	10.556389	6.14569617851353	7.830000	63.840000	554	233	Inventory - Packaged Grocery
004256360291	1.055322	0.517818149038377	0.000000	10.000000	28.393571	14.0943363951717	0.000000	273.000000	1428	273	Inventory - Packaged Grocery
007518120102	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	208	148	Inventory - Packaged Grocery
081841100001	1.043147	0.614221817732775	0.000000	6.000000	62.333807	39.1785549525025	0.000000	384.480000	394	208	Inventory - Frozen
002531700697	1.358963	0.722503263418879	1.000000	10.000000	48.293418	25.0969773446673	0.000000	359.500000	2393	271	Inventory - Meat
004256360025	0.964285	0.213431328339043	0.000000	2.000000	22.432582	5.57119756861657	0.000000	47.760000	364	183	Inventory - Packaged Grocery
036311325296	1.111111	0.600925212577332	0.000000	2.000000	11.800000	6.38182575757126	0.000000	21.240000	9	9	Inventory - Vitamins
005260304184	1.258928	1.20861282803482	0.000000	30.000000	35.891064	28.4237898212156	0.000000	783.900000	1456	268	Inventory - Packaged Grocery
079523980040	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	12	12	Inventory - Packaged Tea
004256360364	1.243935	1.814508772446	0.000000	70.000000	14.120795	20.6177176408708	0.000000	795.200000	3669	292	Inventory - Packaged Grocery
035497331221	1.115384	1.60815230813311	0.000000	6.000000	7.042692	10.1726061784352	0.000000	39.480000	26	25	Inventory - Vitamins
007581004135	1.012679	0.254917467117273	0.000000	3.000000	17.615984	4.4336524598949	0.000000	51.780000	1183	268	Inventory - Packaged Grocery
085997502045	1.293838	0.761521004685851	1.000000	6.000000	12.346161	7.50557132450583	5.680000	55.020000	211	140	Inventory - Body Care
079921043406	1.007575	0.0870388279778492	1.000000	2.000000	31.963787	4.04619178798963	0.000000	64.020000	132	102	Inventory - Packaged Grocery
004260845943	1.232857	0.979799025927179	1.000000	10.000000	35.386157	12.9544911905772	0.000000	216.420000	700	259	Inventory - Packaged Grocery
079921055552	1.206565	0.685650872774545	0.000000	6.000000	22.768751	11.3931981666427	0.000000	122.220000	1249	268	Inventory - Packaged Grocery
089044400019	1.344413	1.15386389340401	0.000000	12.000000	26.029292	21.048616963453	0.000000	223.080000	1414	260	Inventory - Packaged Grocery
002836783930	2.320895	1.2029971701092	1.000000	9.000000	5.437985	2.86073136450302	0.000000	19.440000	268	160	Inventory - Body Care
006727500891	1.033898	0.319811458190886	0.000000	2.000000	12.623389	6.66653055871189	0.000000	26.200000	59	50	Inventory - Packaged Grocery
081455802030	0.772164	0.793841396407626	0.000000	12.000000	10.832876	10.8665445652992	0.000000	149.160000	970	237	Inventory - Refrigerated Grocery
081904600042	0.984732	0.494951258476113	0.000000	6.000000	6.616106	3.18860977465861	0.000000	37.140000	262	159	Inventory - Packaged Grocery
085319700426	0.788461	0.457466958478476	0.000000	2.000000	26.053653	16.7465058724694	0.000000	59.040000	52	43	Inventory - Packaged Grocery
079452220132	1.050847	0.272028084505013	0.000000	3.000000	16.387076	4.73146789450286	0.000000	50.670000	236	153	Inventory - Packaged Tea
081498500022	0.994082	0.446732202900264	0.000000	4.000000	34.779644	15.1476433116647	0.000000	146.720000	507	200	Inventory - Packaged Grocery
002066200208	1.010869	0.181239033310745	0.000000	2.000000	18.239021	3.40354632757037	0.000000	38.640000	92	78	Inventory - Packaged Grocery
074127320521	1.196428	0.818416272324295	0.000000	4.000000	10.723750	6.94079025170635	0.000000	38.640000	56	51	Inventory - Vitamins
007468211837	0.849865	0.835361767773717	0.000000	8.000000	26.681528	20.8184817490589	0.000000	138.680000	373	158	Inventory - Packaged Grocery
007797509134	3.454545	4.88038746598893	0.000000	17.000000	78.694545	111.175226475228	0.000000	387.260000	33	17	Inventory - Packaged Grocery
004227200073	1.164621	1.29562579663915	0.000000	40.000000	25.903952	23.2166502877868	0.000000	688.400000	2363	278	Inventory - Frozen
075928360016	0.872309	0.393254146023283	0.000000	3.000000	28.886398	13.1076116158407	0.000000	105.150000	697	237	Inventory - Frozen
089361500201	1.017391	0.160750348161442	0.000000	3.000000	38.974869	7.3147534521499	0.000000	105.990000	460	208	Inventory - Packaged Grocery
002190844215	1.177245	0.951943402000508	0.000000	8.000000	21.644634	17.1826333175719	0.000000	153.040000	835	226	Inventory - Packaged Grocery
003377610087	1.120481	0.666623012365034	0.000000	8.000000	45.544265	27.0855811843465	0.000000	326.640000	415	175	Inventory - Packaged Grocery
089070400201	1.068965	0.366514438437571	0.000000	2.000000	13.954310	5.32544527211825	0.000000	28.340000	116	93	Inventory - Packaged Grocery
007835560001	0.912547	0.37537837751816	0.000000	3.000000	8.747604	6.06426742433146	0.000000	36.420000	526	107	Inventory - Refrigerated Grocery
085832876142	1.012820	0.313922562698844	0.000000	3.000000	19.994487	6.66413795733754	0.000000	63.420000	234	129	Inventory - Packaged Grocery
085270030027	0.972762	0.418373611260583	0.000000	5.000000	26.353929	11.3977837296643	0.000000	118.000000	257	166	Inventory - Packaged Grocery
008411403238	1.077246	0.54135438200891	0.000000	12.000000	34.898883	17.4594482896144	0.000000	388.800000	2382	282	Inventory - Packaged Grocery
002399100001	0.818750	0.592106090697866	0.000000	4.000000	7.722625	5.90732074201634	0.000000	37.320000	160	106	Inventory - Packaged Tea
001792915909	4.457568	3.57636553061598	0.000000	40.000000	11.838543	9.36135424044463	0.000000	106.000000	872	241	Inventory - Packaged Grocery
066365486292	2.352094	3.76371004485242	0.000000	24.000000	14.332552	22.8172534774772	0.000000	147.360000	764	238	Inventory - Body Care
003915301001	3.534161	10.1509056458911	0.000000	150.000000	82.125869	203.359822246358	0.000000	2974.500000	322	186	Inventory - Packaged Grocery
085378700529	1.247826	0.834636661960115	0.000000	8.000000	7.279391	5.69214090112573	0.000000	51.280000	460	178	Inventory - Packaged Grocery
007852202013	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	10	10	Inventory - Body Care
085475100319	1.040540	0.628962816358286	0.000000	4.000000	14.544459	18.0860717727639	0.000000	102.400000	74	29	Inventory - Packaged Grocery
074447347101	1.038610	0.275722445079361	0.000000	4.000000	39.755405	11.0940016323565	0.000000	153.040000	259	160	Inventory - Frozen
004240006103	0.928864	0.989188790097856	0.000000	13.000000	27.489233	28.2414346906266	0.000000	331.300000	731	235	Inventory - Packaged Grocery
018340500001	2.765040	2.30674469254337	0.000000	24.000000	25.673121	21.3011297536282	0.000000	221.520000	2111	283	Inventory - Vitamins
079570909511	0.664079	0.547272140719878	0.000000	3.000000	12.116104	9.98986229413349	0.000000	46.590000	1417	273	Inventory - Refrigerated Grocery
074917409120	1.601547	1.8707866158886	0.000000	12.000000	15.058626	19.3597217192902	0.000000	213.120000	517	228	Inventory - Packaged Grocery
001707750132	1.038016	0.310216811157967	0.000000	3.000000	15.514347	4.67825759774305	0.000000	44.940000	605	252	Inventory - Refrigerated Grocery
850801003980	1.000000	0	1.000000	1.000000	103.046486	5.19897009898052	91.020000	106.020000	37	32	Inventory - Meat
085392300213	1.016695	0.489720880423158	0.000000	8.000000	19.401862	8.95866871601185	0.000000	127.280000	1138	271	Inventory - Refrigerated Grocery
007732683205	0.023866	0.152815181517363	0.000000	1.000000	0.464200	2.9722552805127	0.000000	19.450000	419	133	Inventory - Body Care
002190829102	1.204341	0.735745899496757	0.000000	20.000000	41.606507	23.2190681846692	0.000000	482.200000	2119	271	Inventory - Packaged Grocery
063779250003	3.505000	2.57518035964702	0.000000	24.000000	8.331175	5.87449679981209	0.000000	51.600000	400	211	Inventory - Body Care
007225100177	0.921965	0.54038916025975	0.000000	8.000000	14.800606	8.24536750569871	0.000000	116.080000	692	229	Inventory - Packaged Grocery
002250613807	1.074450	0.374446928369358	1.000000	5.000000	19.903925	5.12170097088121	0.000000	82.550000	591	231	Inventory - Packaged Grocery
009370910070	1.092307	0.661193927150413	0.000000	14.000000	15.981230	9.89278188024019	0.000000	194.880000	1235	273	Inventory - Packaged Grocery
005150050210	1.052469	0.498008494249608	0.000000	5.000000	14.065771	8.57872252772732	0.000000	59.850000	324	137	Inventory - Packaged Grocery
002190852501	1.369899	1.02632394730574	0.000000	25.000000	43.164264	29.4786366609132	0.000000	576.750000	2598	278	Inventory - Frozen
079022310087	2.130434	1.16635606631506	1.000000	6.000000	23.848260	13.026163467652	10.950000	67.380000	46	41	Inventory - Packaged Grocery
009396600559	1.118307	0.674469646867662	0.000000	10.000000	22.282267	13.4695408718718	0.000000	199.000000	1513	265	Inventory - Refrigerated Grocery
067562535401	1.111416	0.445323482134099	1.000000	6.000000	19.898734	7.50664359889868	0.000000	100.740000	727	251	Inventory - Packaged Grocery
007323000808	1.082332	0.650202225275347	0.000000	10.000000	28.200994	16.9217115777307	0.000000	265.800000	583	226	Inventory - Packaged Grocery
007893500512	0.985160	0.218253065735752	0.000000	4.000000	16.048070	3.7151966138359	0.000000	67.240000	1213	268	Inventory - Packaged Grocery
035497332571	2.393939	1.80650890920775	0.000000	12.000000	10.334469	7.5683427970548	0.000000	45.240000	132	104	Inventory - Vitamins
001878777308	2.866228	2.36124381093585	0.000000	24.000000	9.356513	7.64874198604302	0.000000	77.280000	456	217	Inventory - Body Care
075008870120	0.556164	0.62656909786154	0.000000	4.000000	6.453835	7.22132219085877	0.000000	48.120000	730	240	Inventory - Refrigerated Grocery
004318200854	1.020408	0.779979201900956	0.000000	12.000000	14.668091	11.4250182142905	0.000000	178.080000	980	262	Inventory - Packaged Grocery
007695045042	1.085738	0.481025179174018	0.000000	10.000000	17.342928	7.81372178190202	0.000000	160.500000	1178	263	Inventory - Packaged Tea
002190854301	1.471221	1.28849184115484	0.000000	40.000000	45.735449	35.4188743225959	0.000000	922.800000	2415	275	Inventory - Frozen
004256360110	1.187351	1.30689836416098	0.000000	50.000000	13.492130	14.8645361540905	0.000000	568.500000	4633	291	Inventory - Packaged Grocery
004318200871	1.010840	0.180252235456165	0.000000	2.000000	14.210243	3.00660680023505	0.000000	29.660000	369	180	Inventory - Packaged Grocery
085828400223	1.025183	0.883672860054731	0.000000	8.000000	19.025771	15.4244555035849	0.000000	136.160000	953	251	Inventory - Packaged Grocery
073753919049	0.964630	0.882491107705842	0.000000	26.000000	31.690117	24.9972503399254	0.000000	718.900000	933	270	Inventory - Packaged Grocery
085648100305	1.080054	0.376404611864587	0.000000	4.000000	30.782713	10.1165716511885	0.000000	103.400000	737	240	Inventory - Packaged Grocery
002418202150	0.727272	0.455842305838552	0.000000	1.000000	56.052727	37.2550853264891	0.000000	105.230000	22	21	Inventory - Packaged Grocery
002418200059	0.969696	0.171549837005283	0.000000	1.000000	20.236409	3.76908162712151	0.000000	22.740000	660	228	Inventory - Packaged Grocery
007831411100	0.673611	0.470528063877872	0.000000	1.000000	12.195694	8.58696496711978	0.000000	20.270000	144	103	Inventory - Packaged Grocery
078503055559	1.108512	1.18302315520673	0.000000	35.000000	18.055285	17.3839499590764	0.000000	499.100000	2138	276	Inventory - Frozen
004256360337	1.071428	0.398528269732025	0.000000	5.000000	14.961830	5.61040701184332	0.000000	71.250000	672	244	Inventory - Packaged Grocery
002250620216	1.234042	1.13790721359332	0.000000	6.000000	28.295248	14.2197394783027	0.000000	40.400000	141	104	Inventory - Packaged Grocery
071833433784	2.600518	1.83789821817209	0.000000	16.000000	10.738106	7.70048045686734	0.000000	69.600000	771	256	Inventory - Body Care
087352100301	0.437500	0.51234753829798	0.000000	1.000000	8.684375	10.1700986352149	0.000000	19.850000	16	16	Inventory - Packaged Grocery
007323000853	1.010489	0.132035766931666	0.000000	2.000000	24.056783	3.39369541405315	0.000000	38.760000	286	173	Inventory - Packaged Grocery
